friday,net_traders,net_trader_oi,price
2015-10-16,32.0,0.05023547880690738,1943.5499999999997
2015-10-23,35.0,0.056451612903225805,1984.0499999999997
2015-10-30,44.0,0.07119741100323625,1991.7999999999997
2015-11-06,46.0,0.07419354838709677,2011.7999999999997
2015-11-13,43.0,0.06782334384858044,1936.5499999999997
2015-11-20,45.0,0.07293354943273905,2006.7999999999997
2015-11-27,43.0,0.07049180327868852,2008.0499999999997
2015-12-04,45.0,0.07601351351351351,2006.5499999999997
2015-12-11,41.0,0.06949152542372881,1927.7999999999997
2015-12-18,37.0,0.06135986733001658,1918.2999999999997
2015-12-25,34.0,0.058823529411764705,1977.5499999999997
2016-01-01,43.0,0.07543859649122807,1961.7999999999997
2016-01-08,29.0,0.05150976909413854,1837.7999999999997
2016-01-15,27.0,0.04591836734693878,1801.2999999999997
2016-01-22,28.0,0.0462046204620462,1825.5499999999997
2016-01-29,31.0,0.05057096247960848,1856.2999999999997
2016-02-05,19.0,0.030110935023771792,1801.5499999999997
2016-02-12,21.0,0.03376205787781351,1784.5499999999997
2016-02-19,25.0,0.03930817610062893,1840.7999999999997
2016-02-26,16.0,0.02531645569620253,1869.0499999999997
2016-03-04,14.0,0.022727272727272728,1921.2999999999997
2016-03-11,5.0,0.008051529790660225,1946.2999999999997
2016-03-18,9.0,0.014469453376205787,1973.5499999999997
2016-03-25,9.0,0.014802631578947368,1964.5499999999997
2016-04-01,12.0,0.019448946515397084,2001.0499999999997
2016-04-08,8.0,0.012698412698412698,1976.7999999999997
2016-04-15,20.0,0.031496062992125984,2011.0499999999997
2016-04-22,22.0,0.03536977491961415,2022.0499999999997
2016-04-29,23.0,0.03685897435897436,1995.0499999999997
2016-05-06,10.0,0.015698587127158554,1988.7999999999997
2016-05-13,18.0,0.028125,1979.5499999999997
2016-05-20,21.0,0.0327613104524181,1986.0499999999997
2016-05-27,24.0,0.03815580286168521,2033.2999999999997
2016-06-03,32.0,0.05063291139240506,2033.7999999999997
2016-06-10,30.0,0.046875,2032.2999999999997
2016-06-17,26.0,0.04126984126984127,2003.2999999999997
2016-06-24,21.0,0.03425774877650897,1962.7999999999997
2016-07-01,20.0,0.03205128205128205,2040.5499999999997
2016-07-08,24.0,0.03877221324717286,2064.7999999999997
2016-07-15,25.0,0.0390625,2097.0499999999997
2016-07-22,32.0,0.04915514592933948,2111.7999999999997
2016-07-29,32.0,0.04953560371517028,2112.5499999999997
2016-08-05,37.0,0.05727554179566564,2121.0499999999997
2016-08-12,43.0,0.06605222734254992,2124.5499999999997
2016-08-19,37.0,0.05606060606060606,2126.0499999999997
2016-08-26,43.0,0.06574923547400612,2112.7999999999997
2016-09-02,40.0,0.061068702290076333,2122.2999999999997
2016-09-09,45.0,0.06944444444444445,2067.0499999999997
2016-09-16,33.0,0.05053598774885146,2083.7999999999997
2016-09-23,28.0,0.044444444444444446,2109.2999999999997
2016-09-30,32.0,0.05023547880690738,2111.7999999999997
2016-10-07,23.0,0.0358814352574103,2097.7999999999997
2016-10-14,18.0,0.027993779160186624,2078.2999999999997
2016-10-21,19.0,0.02996845425867508,2086.0499999999997
2016-10-28,27.0,0.0423861852433281,2075.0499999999997
2016-11-04,23.0,0.03605015673981191,2031.2999999999997
2016-11-11,16.0,0.024024024024024024,2112.7999999999997
2016-11-18,31.0,0.04754601226993865,2132.0499999999997
2016-11-25,34.0,0.05222734254992319,2162.5499999999997
2016-12-02,33.0,0.05015197568389058,2143.2999999999997
2016-12-09,34.0,0.05329153605015674,2211.2999999999997
2016-12-16,48.0,0.07523510971786834,2211.5499999999997
2016-12-23,52.0,0.08333333333333333,2216.2999999999997
2016-12-30,48.0,0.07766990291262135,2192.5499999999997
2017-01-06,51.0,0.0819935691318328,2227.7999999999997
2017-01-13,46.0,0.07232704402515723,2228.7999999999997
2017-01-20,45.0,0.06976744186046512,2222.2999999999997
2017-01-27,49.0,0.07608695652173914,2245.2999999999997
2017-02-03,50.0,0.07739938080495357,2247.2999999999997
2017-02-10,48.0,0.07407407407407407,2269.0499999999997
2017-02-17,49.0,0.07413010590015129,2304.2999999999997
2017-02-24,52.0,0.07878787878787878,2321.2999999999997
2017-03-03,46.0,0.06990881458966565,2337.5499999999997
2017-03-10,50.0,0.07407407407407407,2328.0499999999997
2017-03-17,44.0,0.06528189910979229,2334.7999999999997
2017-03-24,40.0,0.06033182503770739,2304.2999999999997
2017-03-31,38.0,0.0572289156626506,2318.7999999999997
2017-04-07,33.0,0.05108359133126935,2311.7999999999997
2017-04-14,35.0,0.053353658536585365,2287.0499999999997
2017-04-21,30.0,0.0453857791225416,2307.0499999999997
2017-04-28,39.0,0.060653188180404355,2340.0499999999997
2017-05-05,38.0,0.05909797822706065,2357.2999999999997
2017-05-12,40.0,0.060790273556231005,2348.2999999999997
2017-05-19,42.0,0.06278026905829596,2341.0499999999997
2017-05-26,36.0,0.05357142857142857,2373.2999999999997
2017-06-02,30.0,0.045317220543806644,2397.2999999999997
2017-06-09,35.0,0.051622418879056046,2390.0499999999997
2017-06-16,34.0,0.05105105105105105,2392.5499999999997
2017-06-23,37.0,0.05799373040752351,2396.5499999999997
2017-06-30,31.0,0.04732824427480916,2382.5499999999997
2017-07-07,26.0,0.04043545878693624,2384.0499999999997
2017-07-14,28.0,0.04281345565749235,2417.5499999999997
2017-07-21,37.0,0.05597579425113464,2431.0499999999997
2017-07-28,37.0,0.05606060606060606,2431.7999999999997
2017-08-04,32.0,0.047619047619047616,2433.5499999999997
2017-08-11,32.0,0.0460431654676259,2401.5499999999997
2017-08-18,27.0,0.03868194842406877,2388.2999999999997
2017-08-25,30.0,0.04335260115606936,2404.0499999999997
2017-09-01,22.0,0.03142857142857143,2435.7999999999997
2017-09-08,20.0,0.029411764705882353,2424.0499999999997
2017-09-15,35.0,0.051094890510948905,2460.5499999999997
2017-09-22,37.0,0.0549777117384844,2462.7999999999997
2017-09-29,46.0,0.06764705882352941,2479.2999999999997
2017-10-06,41.0,0.06146926536731634,2508.2999999999997
2017-10-13,41.0,0.059248554913294796,2516.0499999999997
2017-10-20,34.0,0.04899135446685879,2537.2999999999997
2017-10-27,35.0,0.05043227665706052,2541.7999999999997
2017-11-03,42.0,0.061224489795918366,2546.0499999999997
2017-11-10,39.0,0.05563480741797432,2542.7999999999997
2017-11-17,41.0,0.059248554913294796,2539.5499999999997
2017-11-24,43.0,0.06213872832369942,2564.2999999999997
2017-12-01,41.0,0.057665260196905765,2607.2999999999997
2017-12-08,38.0,0.05436337625178827,2614.2999999999997
2017-12-15,40.0,0.057971014492753624,2642.7999999999997
2017-12-22,45.0,0.06666666666666667,2646.7999999999997
2017-12-29,50.0,0.07407407407407407,2636.7999999999997
2018-01-05,50.0,0.076103500761035,2703.2999999999997
2018-01-12,54.0,0.07703281027104136,2749.5499999999997
2018-01-19,58.0,0.08226950354609928,2771.7999999999997
2018-01-26,64.0,0.09116809116809117,2835.2999999999997
2018-02-02,64.0,0.08976157082748948,2717.5499999999997
2018-02-09,63.0,0.09197080291970802,2579.7999999999997
2018-02-16,54.0,0.08231707317073171,2695.7999999999997
2018-02-23,69.0,0.1078125,2709.5499999999997
2018-03-02,67.0,0.10501567398119123,2651.0499999999997
2018-03-09,54.0,0.08557844690966719,2744.7999999999997
2018-03-16,66.0,0.10509554140127389,2712.5499999999997
2018-03-23,56.0,0.09076175040518639,2554.2999999999997
2018-03-30,46.0,0.0738362760834671,2599.5499999999997
2018-04-06,50.0,0.08103727714748785,2562.2999999999997
2018-04-13,50.0,0.08319467554076539,2613.7999999999997
2018-04-20,51.0,0.08388157894736842,2628.0499999999997
2018-04-27,63.0,0.10227272727272728,2628.0499999999997
2018-05-04,56.0,0.09364548494983277,2619.5499999999997
2018-05-11,66.0,0.10873146622734761,2686.0499999999997
2018-05-18,76.0,0.12297734627831715,2669.5499999999997
2018-05-25,79.0,0.1310116086235489,2674.7999999999997
2018-06-01,63.0,0.10327868852459017,2690.2999999999997
2018-06-08,69.0,0.11557788944723618,2735.2999999999997
2018-06-15,77.0,0.12561174551386622,2736.2999999999997
2018-06-22,84.0,0.13815789473684212,2711.2999999999997
2018-06-29,66.0,0.10476190476190476,2673.2999999999997
2018-07-06,60.0,0.09508716323296355,2714.7999999999997
2018-07-13,66.0,0.10393700787401575,2755.0499999999997
2018-07-20,59.0,0.09424920127795527,2752.5499999999997
2018-07-27,69.0,0.1104,2769.2999999999997
2018-08-03,62.0,0.09888357256778309,2791.2999999999997
2018-08-10,67.0,0.10551181102362205,2788.5499999999997
2018-08-17,67.0,0.10501567398119123,2804.0499999999997
2018-08-24,62.0,0.09642301710730948,2828.5499999999997
2018-08-31,68.0,0.10461538461538461,2853.7999999999997
2018-09-07,59.0,0.09204368174726989,2826.5499999999997
2018-09-14,55.0,0.08448540706605223,2858.0499999999997
2018-09-21,53.0,0.0803030303030303,2880.5499999999997
2018-09-28,59.0,0.09470304975922954,2865.7999999999997
2018-10-05,61.0,0.09561128526645768,2840.7999999999997
2018-10-12,70.0,0.10852713178294573,2715.2999999999997
2018-10-19,68.0,0.1057542768273717,2714.2999999999997
2018-10-26,69.0,0.10747663551401869,2616.2999999999997
2018-11-02,69.0,0.10486322188449848,2671.0499999999997
2018-11-09,69.0,0.10681114551083591,2725.7999999999997
2018-11-16,88.0,0.13313161875945537,2689.7999999999997
2018-11-23,78.0,0.11926605504587157,2576.2999999999997
2018-11-30,77.0,0.11937984496124031,2705.0499999999997
2018-12-07,78.0,0.121875,2582.7999999999997
2018-12-14,71.0,0.11216429699842022,2548.7999999999997
2018-12-21,75.0,0.11773940345368916,2359.0499999999997
2018-12-28,62.0,0.0992,2431.5499999999997
2019-01-04,63.0,0.10396039603960396,2476.7999999999997
2019-01-11,54.0,0.08852459016393442,2540.5499999999997
2019-01-18,63.0,0.1024390243902439,2617.0499999999997
2019-01-25,64.0,0.10423452768729642,2609.0499999999997
2019-02-01,81.0,0.1323529411764706,2649.7999999999997
2019-02-08,57.0,0.09313725490196079,2651.7999999999997
2019-02-15,62.0,0.10147299509001637,2722.5499999999997
2019-02-22,59.0,0.09577922077922078,2736.7999999999997
2019-03-01,64.0,0.10372771474878444,2750.5499999999997
2019-03-08,61.0,0.0993485342019544,2692.5499999999997
2019-03-15,51.0,0.08388157894736842,2770.2999999999997
2019-03-22,56.0,0.09317803660565724,2751.2999999999997
2019-03-29,71.0,0.12013536379018612,2778.2999999999997
2019-04-05,68.0,0.11314475873544093,2836.5499999999997
2019-04-12,78.0,0.128500823723229,2853.0499999999997
2019-04-19,80.0,0.1309328968903437,2850.5499999999997
2019-04-26,80.0,0.13311148086522462,2882.0499999999997
2019-05-03,77.0,0.12897822445561138,2888.0499999999997
2019-05-10,76.0,0.12520593080724876,2827.5499999999997
2019-05-17,76.0,0.11968503937007874,2802.5499999999997
2019-05-24,66.0,0.1056,2772.2999999999997
2019-05-31,66.0,0.10443037974683544,2693.0499999999997
2019-06-07,68.0,0.1088,2815.5499999999997
2019-06-14,73.0,0.11908646003262642,2831.0499999999997
2019-06-21,66.0,0.10662358642972536,2886.5499999999997
2019-06-28,70.0,0.11647254575707154,2880.2999999999997
2019-07-05,77.0,0.12984822934232715,2926.5499999999997
2019-07-12,73.0,0.12351945854483926,2951.5499999999997
2019-07-19,73.0,0.1226890756302521,2913.0499999999997
2019-07-26,73.0,0.12207357859531773,2960.5499999999997
2019-08-02,74.0,0.12478920741989882,2868.5499999999997
2019-08-09,53.0,0.08745874587458746,2855.7999999999997
2019-08-16,55.0,0.09166666666666666,2827.5499999999997
2019-08-23,49.0,0.08045977011494253,2791.5499999999997
