Unnamed: 0,EXT,APF,EVT,HEDGE,Intraday
2020-06-23,144.6513750000067,7.02619787641939,0.0,0.0,151.6775728764261
2020-06-24,-2631.202625000022,0.0,-103.6999644152669,0.0,-2734.902589415289
2020-06-25,172.9740000000068,195.7132686215003,0.0,0.0,368.6872686215071
2020-06-26,254.3950000000114,0.0,0.0,0.0,254.3950000000114
2020-06-29,913.8394999999908,0.0,0.0,0.0,913.8394999999908
2020-06-30,0.0,61.71141253533783,0.0,0.0,61.71141253533783
2020-07-01,0.0,0.0,-294.6133000621961,0.0,-294.6133000621961
2020-07-02,-455.9068749999979,-71.27683332794071,0.0,0.0,-527.1837083279386
2020-07-03,0.0,0.0,0.0,0.0,0.0
2020-07-06,1195.817062499993,0.0,0.0,0.0,1195.817062499993
2020-07-07,-14.22999999999998,-60.11425565797381,0.0,0.0,-74.34425565797379
2020-07-08,0.0,0.0,0.0,0.0,0.0
2020-07-09,2165.949750000018,153.7435102427899,0.0,0.0,2319.693260242808
2020-07-10,0.0,0.0,0.0,0.0,0.0
2020-07-13,1315.811750000027,0.0,0.0,0.0,1315.811750000027
2020-07-14,0.0,197.6563805330986,0.0,0.0,197.6563805330986
2020-07-15,960.6894999999863,0.0,0.0,0.0,960.6894999999863
2020-07-16,-192.3200000000022,153.0586593698134,0.0,0.0,-39.26134063018881
2020-07-17,0.0,0.0,0.0,0.0,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0
2020-07-21,-1711.053062500023,120.0996343299739,0.0,0.0,-1590.9534281700492
2020-07-22,0.0,0.0,0.0,0.0,0.0
2020-07-23,1046.058875000005,-4.337113087436499,0.0,0.0,1041.7217619125684
2020-07-24,0.0,0.0,0.0,0.0,0.0
2020-07-27,0.0,0.0,0.0,0.0,0.0
2020-07-28,0.0,190.5773702408758,0.0,0.0,190.5773702408758
2020-07-29,0.0,0.0,0.0,0.0,0.0
2020-07-30,270.4269999999999,249.5781042297803,0.0,0.0,520.0051042297803
2020-07-31,0.0,0.0,0.0,0.0,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0
2020-08-04,0.0,378.9960402443907,0.0,0.0,378.9960402443907
2020-08-05,-102.6475000000045,0.0,0.0,0.0,-102.6475000000045
2020-08-06,0.0,334.319786633885,0.0,0.0,334.319786633885
2020-08-07,0.0,0.0,0.0,0.0,0.0
2020-08-10,0.0,0.0,0.0,0.0,0.0
2020-08-11,104.7676249999978,-413.3080133603989,0.0,0.0,-308.5403883604011
2020-08-12,821.131624999991,7.403343701950938,-219.4948092682273,0.0,609.0401594337146
2020-08-13,0.0,0.0,0.0,0.0,0.0
2020-08-14,0.0,0.0,0.0,0.0,0.0
2020-08-17,0.0,0.0,0.0,0.0,0.0
